name,short_name,id,dataset_id
Autopolis International Racing Course,AIRC Int,a854c50b-dc81-45a0-8b1e-daa2a7f0ec18,70783e7aac3b9a7862453be65b84501a--autopolis-international-racing-course
Karting Centar Motodrom Kula,Kula,68f3427d-df54-4c4e-b301-6660bfbb7641,3a408f65616d0dd87d8a442ce1ab37a9--karting-centar-motodrom-kula
Red River Valley Speedway,RedRiver Val,2b9b9bbf-1f69-4d71-a18c-f642cdeb4e16,e094d38cec9968ff110d4dd23efffbbf--red-river-valley-speedway
Go Kart Center,GoKartC2,c11844e3-f31a-42a8-a37a-43c397aeaed6,2c547c310894639b081110f4e9df91a4--go-kart-center
Grigoriopol Karting Circuit,GKC CW,3ffeb4a6-82b4-47a2-bdc8-f0298175c2c6,4062a71cc62cc0b750f5b1c9d6fed7dd--grigoriopol-karting-circuit
Geelong Kart Club,GeelongK,ed49747c-f412-4283-a85d-c0836a08ce23,8a1ab015baede9a65a9b911af59565c0--geelong-kart-club
Speedarena,Speedarena 1,781975ea-c74a-45a9-8904-18e20c978e1c,226b9b7fea70f6803ff082ee6f3b5229--speedarena
Kartodromo Checo Pérez,KCP C6-ACW,47158eaa-3b90-45d5-9311-51846dd5b67b,81c820f7f19c0281acbf35f61979f99d--kartodromo-checo-p-rez
Wall Stadium Speedway,WallStadium,cd538f2e-d57c-4d75-b817-e48e66f7438d,7068466ef15ae474563b12815bd5747c--wall-stadium-speedway
Indianapolis SCCA Runoffs,Indy Runoffs,ad33c734-dd4b-4670-9349-767563bed290,696f523d755580e22ede9a34839b0dae--indianapolis-scca-runoffs
Highway 24 Raceway,Highway 24 R,4544c420-af7a-4bfc-9c49-12e8a258d9ba,07edc640d60f0415ec7170099d4ca237--highway-24-raceway
Autodromo De La Pampa (Toay),toaycorto V4,629c7d10-9961-4977-96c9-5c81e3049bd5,04271f877d207a5710f19ef328ea7231--autodromo-de-la-pampa-toay-
Sjaellandsringen - FDM Safe Driving Systems,FDM,c49313c7-d43f-4469-bf1e-fca3832343b1,637ea39ebfd647e9cf4e13d7c3c83f66--sjaellandsringen-fdm-safe-driving-systems
Kartodromo di Cavalletto,Cavalletto,3c14a586-671c-4c42-9377-2af118977b8f,6615034d4d0691b09847fc8838800d18--kartodromo-di-cavalletto
Morgan Dirt Kart Club,MorganK,e13006da-3a75-4168-8bea-5555ccf6191c,ebfde055b1662c39623283018e55c570--morgan-dirt-kart-club
Autódromo Ciudad de Mar del Plata,MarPlata,3992c657-39ad-49a1-a23a-8b4c27824cfe,f3e5a739375fe102a6991c4fbf46f416--aut-dromo-ciudad-de-mar-del-plata
OceanKARTLAND,Ocean Junior,a12171b5-5809-4dca-b89e-a50d5aaedeac,dd988bcc6056bc8a9fcd80af6063c2ca--oceankartland
Kartland,Kartland,e65253e6-c3bf-485d-9c6b-af2bc75766ca,cd2438a592a2cf5dff01f9d0f4b5606d--kartland
Serena Racing Kart,SRK Short,c8ff5532-4c15-45f1-83d1-2764428e6296,7b82f3dbdeb763ff808cc98aed1fb408--serena-racing-kart
Cherry Raceway,Cherry,8d6139e4-5466-4715-9920-ce053917ad56,446677ebad3745e513e6e5a3d819aff7--cherry-raceway
Kartodromo De Fernandez Oro,KFO,bd9ccc57-79b6-4ee4-990f-231688a739fa,1d1cd8f98bb82957f561e9422e528328--kartodromo-de-fernandez-oro
HPC KTRACK,HPC F Left 1,6e5c1dc2-d27e-47a3-b77b-23e73149b6e2,f8ef056ee750e4552b56c805ccca96fc--hpc-ktrack
Autódromo Ciudad de Nueve de Julio,9Julio,03404a03-6f82-41a6-97de-c6690977ff92,0d58b9ac7386ad204873bd0d37c876f9--aut-dromo-ciudad-de-nueve-de-julio
FatCat MotoParc,FatCat,f7d44c38-2bba-477d-9c01-e3d3192c418c,590ffb48c4b7a1f9fc63f335d4651052--fatcat-motoparc
Sonoma Raceway,Sonoma Race,489915fe-436c-41f9-b4a7-5dad451fda1b,f5e4039c9ab6dfb71d92502e7c60f8e4--sonoma-raceway
KartCenter Sopot,SopotK,2e7adf32-d6ed-4cb7-8b84-a9409cf9afc5,75ac7259bb50a489367f18f2b44c7249--kartcenter-sopot
VGK Karting,VGK Short,fed991d0-07fe-491c-830b-61fe3622e5ac,780587a5d0ae64c0b46acc54caa31c45--vgk-karting
Kartódromo Internacional de San Jacinto,Maracay 1,1fef5e31-f528-4799-9ec4-26e45f31bf92,9fcedfd4bfd2ec1739070b8bd5827a26--kart-dromo-internacional-de-san-jacinto
Geraldton Go Kart Track,GeraldtonK 2,6dfafa57-3468-48da-90b2-a747dfb0e2c0,2673e3987ed583d572833afd13c0fcb1--geraldton-go-kart-track
Levels Raceway,LevelsBikeSh,69e286c7-3dc6-4e15-a52c-094d462f8232,5ebec02e96d34842c8709e127ee55bb4--levels-raceway
Red Bull Ring,RedBull Nat,142658a9-ff0a-4cf7-ba2b-1c8bb8b9d99e,e01721727025cbd623f227dd1435e740--red-bull-ring
Pista del Lago Partinico,Partinico,123d7c2b-26c7-4656-b83d-602e370308e5,1a736512a8f228e645417b4b66d6fc33--pista-del-lago-partinico
Slovakia Ring,S.Ring5 AC,0f15a648-103e-4a23-8d21-398392d6faf9,266f08bcacee25315c0cad9361618e3e--slovakia-ring
Circuit Mecamax 2,Mecamax 2,70a71662-bd8d-47a8-9577-d54a8a4327b9,6479dc3aff6e3e68bd96172fcdef1b7a--circuit-mecamax-2
Unity Raceway,Unity,43977946-dc62-48be-b103-cbf431c7c23c,b39e7bd84b3ca5455ca797b68e045bb5--unity-raceway
Pampanga International Circuit,PIC Interior,c47cd86a-11bb-43cc-b637-8c519dc2cf67,7bc95f9ca4fb46ab0573fac71a8a689d--pampanga-international-circuit
Raceland Internacional,RacelandINT,311cea49-32dd-4a2b-903b-84d6fe49899f,116a6b68bec1170085fd905970e23dbe--raceland-internacional
Franklin,Franklin,00b4d246-3f83-464f-96fa-4e49cf15d10d,140b1dcca5d096fd0a207fd4daa7fbdc--franklin
Multipistes Circuit de Sils,SilsVar1,df6f13b7-5c6c-42d3-99a7-b63bdf631440,9948f7252ab29bd31f83df569c2a16cc--multipistes-circuit-de-sils
Auburndale Speedway,Auburndal,ff53d229-b416-4b30-9a7e-c5e1d0199735,67160305099bdd0d39a804ba44cf72cf--auburndale-speedway
Adrian Speedway,Adrian MO,4df466f2-daa7-4b66-b2d9-2efb0893e636,165f78ec9021970d3308952392ea9cd1--adrian-speedway
Wallerfield International Raceway,Wallerfield,6b054753-de52-4a5a-8cef-1d8e3bfdb6a2,02dcb35a637e2ade1846a4bb9ca0c205--wallerfield-international-raceway
Utah Motorsports Campus,UMC NRX,d24e1779-2562-4983-b964-a07389241633,20475b854ac849d2a12bf3b449a7e50c--utah-motorsports-campus
Kartodrom Zmeinka,ZmeinkaShort,20ab8da2-e122-440e-8654-07eac4f2e7c2,f3830528cdb77038fba3a6ff6fb1d046--kartodrom-zmeinka
North Wilkesboro Speedway,NWilkes,ffc09103-1c50-4489-a368-9d968dd4d0ff,55cfcc6bdf925fdd5a9cfd65dde327fd--north-wilkesboro-speedway
Dawgwood Speedway,Dawgwood,313d97ab-2c6e-4c64-a4a5-6b8a2a7daab9,d1f64b57cb42628f6d396535890bdad3--dawgwood-speedway
Croft Circuit - Club B,CroftClubB,0bd84fad-f4c6-44ed-803b-363af3414e7e,94e99a81886e53b1a84232074a22e261--croft-circuit-club-b
Evergreen Speedway Short,Evergreen Sh,3e9afda5-1bc3-4205-bc07-d96e7b36d54b,44b2e774132b0428cdb6c96b5c15896f--evergreen-speedway-short
Kari Motor Speedway,KMS,4ca8640a-0381-45e1-a1fa-a0545c8b0e6b,17ce03d533abe6263d682fd930a4ce3b--kari-motor-speedway
M.K. Circuit,MK Circuit,bee7a1e7-bc2c-4266-bcc6-c813a20e9eee,8ae8748093e9cab99a364f2d489a85e3--m-k-circuit
Kartbaan Ulrum,Ulrum,1be2ccc5-adc6-4e82-ba50-4abe0efb3024,fca6c311ec81731a6637dc0ffb552d7b--kartbaan-ulrum
Center Township,Center Tn OH,6e27eee5-53d5-4389-9c2c-ff117a3e3544,c84447ab755bf4934c8c37b271e5eb74--center-township
Kartodromo Checo Pérez,KCP C1-ACW,c556bd4b-280a-43ec-bc94-b1b80bcf032d,b28a2ea4121c606f3e86c8e6413335d6--kartodromo-checo-p-rez
Circuit d'Osona,Osona,1a961310-87ac-484b-88de-b8d240f2ad24,df63319d4c930afb20ff0962a16c9633--circuit-d-osona
Coffs Harbour Kart Racing Club,CHKRC E1,760f3faf-dec6-4d7e-97d1-cc09d61dad4a,8b3ea3a38e6dae256339e8c20280de3f--coffs-harbour-kart-racing-club
Atco Speedway,Atco NJ,18df0133-cbf9-4fbf-8789-d6aa0b63f632,5a915bfdce3e01c69e270e8bc2b3e2a1--atco-speedway
Karting Evasion,EvasionK,74ad4556-a966-48be-818e-cf86f75c156d,0200487916dd6bb223f56a5947037dd6--karting-evasion
Santa Fe Karting,Santa fe,8122c397-0c24-4841-b44a-ebc13894e416,20007b3e42b1b56a05525aa6ecaf91e6--santa-fe-karting
Karting Araraquara - Adalberto Nene Cattani,AraraquaraK,e3d72974-b32d-41de-b496-f31bd1f81d21,e89deaea5ae3134b1afe0cfaf3dd6a63--karting-araraquara-adalberto-nene-cattani
Tepon Raceway,TeponOval,0207e745-8737-45b6-b88d-eec81d10eabe,37ed15f8cff480fe85f12c0e4a3c4786--tepon-raceway
Lombardy Raceway Karting Club,LombardyK,dcd8dbf9-7318-4dd0-a68c-60ed0500ab1b,03e88dbd16d69c875e6d5b94e644c7cc--lombardy-raceway-karting-club
Orleans Raceway,Orleans,3a14899b-9d60-46b9-abd4-a2939b2bc8dc,289df9ff86a780899bdaacc376f6e94d--orleans-raceway
Karting Magaluf,MagalufK,24734c55-fba3-4e38-b314-aa7baf5d8a9f,26211852f4863b99c816090c23570e71--karting-magaluf
Kartódromo Internacional Izcalli,Izcalli,158f8aa4-805e-46aa-ba76-b32866af0c3c,9920b3706e3b11925e60622bf200cac4--kart-dromo-internacional-izcalli
Piste de Karting de Lommerange,Lommerange,8ec65223-062a-477a-9d0d-1b55c5e86365,75050bdf3f7353e6c73801e1003f90ca--piste-de-karting-de-lommerange
Senoia Raceway,Senoia,46b30bcb-cabe-4bf8-8ac2-64897bfcbb75,6e368f13658388e0c5cebcace934cdfc--senoia-raceway
Celso Scribante Kart Track,PortElizabSh,9dba690b-6ad3-4dd2-83ca-474b55477f9e,4efed94431e8b601e54bb02c3f509da4--celso-scribante-kart-track
Autodromo Oscar Cabalen,O.Cabalen V2,4a94c172-aa86-4af8-ab4e-ebc0e645e402,43c041339cf6ba48a409f543b967e13b--autodromo-oscar-cabalen
Yas Marina Circuit 2009 - North Handling Stage Plus,Yas09NHSP,a6798c17-1c98-4264-ae11-f0f2357f443f,0962bb0824a6226c271a75e34131b82c--yas-marina-circuit-2009-north-handling-stage-plus
Kartódromo Internacional de la Ciudad de México,CDMX,6b2d2568-7570-432b-bcf6-053833286ca5,7b3c20a082564158e3f5a42027791aed--kart-dromo-internacional-de-la-ciudad-de-m-xico
Albi Kart Challenge,AlbiK,36edbf20-fc4c-4f42-9b45-bc83a3a5a87b,6b7e34ce453486fcca1335acf9263303--albi-kart-challenge
Bandimere Speedway,Bandimere,4589f64e-70ec-4b83-bf2e-3be33da86f9d,8e6e8f060bd9da31c35a4de4d2067de2--bandimere-speedway
Foothill's Speedway,FoothillS,c86b009d-ef75-4949-becf-85c76c941d24,9dd88709191beab54fb22a528ffa834b--foothill-s-speedway
Kartodromo de Boa Vista ,KBV V4,5cf359f0-6f72-4a76-a81e-197d5a1aff6f,4442e182e138ddd0f30f1218b0232ec6--kartodromo-de-boa-vista-
Hagatorpbanan Vaxjo Lessebo,Vaxjo,5c99a7ad-7787-43e0-b212-21e801d7dee8,d3fbe44d78a708db56f8e4199854348f--hagatorpbanan-vaxjo-lessebo
Twister Alley Raceway,TwisterAlley,b06972a7-09e0-4c8f-b45f-a5714e8208c6,3e299481da47ee46eadd745dc95ec41d--twister-alley-raceway
CJ Speedway,CJ Spdwy,e0423f32-7a24-4832-ab9c-24a4ab69247d,30be5bb3067c99d1ffa940a3e01d2ed7--cj-speedway
Kartodromo Arocagua,Arocagua,4497737f-dba4-41e4-90fe-192b91fc03e6,58b91b9f487a56fd6673ccc54a01fd55--kartodromo-arocagua
Circuit Léopard,LeopardK,132548ef-cc51-44ea-9ec1-b15b80177bd6,eaa914157deb2c5143b3ac6b83f7ddb3--circuit-l-opard
Twin Ring Motegi,Motegi Oval,7ea958f8-ed33-442d-b034-f596842c81c4,08de11b66a6999d4c4c4c1f615318358--twin-ring-motegi
Owosso Motorsports Park,OwossoMP,a0c43022-a52a-4f28-824e-520cd53da4bf,389d26176c4a27b274dc2db3d79c8741--owosso-motorsports-park
Sumerduck Dragway,Sumerduck DW,01a6b350-5090-45d9-ba2a-ab9b94a49fca,cd9592b5265695710228633ddf967063--sumerduck-dragway
Andersen Race Park 2,Andersen 2,b938c4cb-8bb5-40d0-99b2-e88bd4bdabaf,345fd7a688aa5246892fa8eedb121873--andersen-race-park-2
Autodromo di Vallelunga,VallelungaSe,29602186-d8d9-461e-ab5c-dc6bd153f750,a71067cad96027431dd434a57a2ebf6e--autodromo-di-vallelunga
Florence Motor Speedway SC,Florence Mot,7fbde0de-f25e-4ddf-9ab0-214af95ac7ca,2902e053611f7e4413b4baf21711a318--florence-motor-speedway-sc
Pocono Raceway,Pocono S.3,9def58ae-ad33-4481-8b93-4a05f70eca6f,624887d0151d888c022f2f6b517ff68d--pocono-raceway
Speed Park - Kartódromo Internacional de Birigüi,SP Monza,e3e341cf-61b4-4698-8263-928f3942c5c1,b79f9d845a4329798278a7ca6871ab48--speed-park-kart-dromo-internacional-de-birig-i
Woodthorpe Kart Club,Woodthorpe,57185388-28af-4317-86c3-e6076ad239da,6869d746c057eb9be18411fbde0ffe94--woodthorpe-kart-club
Karba Karting,KarbaK,93a0f100-3f6a-4d1f-aca7-384024169bdc,770fec82465126be65a4daa1cc4f3e7e--karba-karting
Karting Payerneland,PayernelandK,c0d53b81-d003-4a44-949a-885c2630ac26,c726c669d1b6ac167b5f45044b30def8--karting-payerneland
Buttonwillow Raceway Park,Buttonw R#1,36190bf3-cbba-41da-b5e9-8d971b684f1c,b8aa00d18d8c4b03f44653c10d74efc2--buttonwillow-raceway-park
Adelaide International Raceway,AIR Full,5b6cd4d5-b7c7-4fe8-84b8-2c085ed7615f,3d3acaab80980e4b9c5d8572a70a47a1--adelaide-international-raceway
Mittsverigebanan,Mittsverige,0453e3f0-65a9-4c5b-8dd3-8c506e48f7a3,f66b30129c77fc9841201d6a8fa07bfb--mittsverigebanan
Magic City International Dragway,MCI Drag,94b97a92-809b-4dd9-aff6-a602ce4cb898,4a94eb68082bea9b647aaf97ce4e17ae--magic-city-international-dragway
Vantaan Vauhtikeskus,VantaaK,045c1103-2081-475f-a399-a86d9ec30a91,3ad2b89805350989c641997653a56b6d--vantaan-vauhtikeskus
3StonePark - Aylezo,3StonePark2,a04ec0e3-6745-4bd9-88e9-f5065526cf27,bcd51ebdf68478effb90d3c233f0c3c1--3stonepark-aylezo
Dubbo Dirt Bike Club,Dubbo,7102c974-4236-4397-a16a-e5bb2964f5f2,b428e160b8e2b01c049c74c9bf3d7ed4--dubbo-dirt-bike-club
Southern Illinois Raceway,S.IllinoisR,7b527baf-17c4-4c6b-973c-84ba7e9aeac8,6f4a1e630df915eed8000713f5267d51--southern-illinois-raceway
Automobilklub Wielkopolski,Poznan,d3315888-8735-4ea0-8264-7ba484e1c031,fdadd47198a6450aa4543ab191613bf0--automobilklub-wielkopolski
Pista Casilda Motor Club,Casilda,1171cf3e-39dd-45d5-8a57-1b6b2912a661,138c87a29f37989500af4075bf9e4f45--pista-casilda-motor-club
Lake Garnett,GarnettRoadC,c9d69526-2a92-4451-b481-ed296eeb90c3,dd827d87a2eb0212365ee38acdb6e4dc--lake-garnett
Clay Co. Fairground,Clay Co.,5d5fd8c8-5326-4efa-bbf3-fe252df5c328,fbc6444863da9a1c1d3ba86e70bf0ca4--clay-co-fairground
Tor Gokartowy Szczecin,Szczecin 10,41327dd5-39c0-4d6b-bded-863ea95e6951,81fc51ed2e49f9325c9a2f4292a0d9ea--tor-gokartowy-szczecin
Tokachi International Speedway,TIS Clubman,3c9ad451-09fb-4d66-bb99-1770ceb30e60,5d6d27f95a7ba0a8e37ba0a227aa03d7--tokachi-international-speedway
Valley Speedway,Valley,d09a73b5-96df-4dce-b402-4f4e035eda4b,69d38c8f3c426196e4976b48b90162ee--valley-speedway
Speedworld,SpeedV1,bebee848-9853-4323-ac10-b24617666e0f,4efae338c0c56ae824fa1febae4c8571--speedworld
Circuito de Navarra,LosArcos2,18f7ec43-b22b-423e-bfc1-ba6e01d3f3af,0c95d0cdfd95b6c6f1c2a261b917a058--circuito-de-navarra
Route 44 Speedway,Route 44,aeb38894-981b-474a-8587-5aa8bcb102d5,455d57182b00e654ab2ffc69cf31b2d1--route-44-speedway
Charlotte Motor Speedway,CMS BoA,d81cca0f-7fa4-44c9-85f1-8ee947017553,4f6abe9af4507a71671b592a1f078bc6--charlotte-motor-speedway
Karting Kursk,Kursk,b892accd-eedd-4a75-8060-5b9ed5b2f83e,e6940208c9228b7a3d7190fd3d062fee--karting-kursk
Igora Drive,Igora GP Alt,c2b69f35-91e8-4c5d-8f28-84f4811f0e77,787a8020ddbba94258f1de3e5e6c12fd--igora-drive
Rockhampton Kart Club,RockhamptonK,e4dee1e8-0244-4c8f-afc5-a5516e7d078d,646a622316b1f9e0917b57881afa4ed3--rockhampton-kart-club
Birizdo Kart,Birizdo V3,5620cf6a-edd2-4e33-821e-45f4c45d3587,73095404352d882d44e8e88d3597fd52--birizdo-kart
Checkered Flag Kartway,CheckeredFK,3c45c265-460d-4355-b1e5-cf3ed27d4cf1,cf68692c9521eac89a737937fdc38a7e--checkered-flag-kartway
Ljungbyheds Motorbana,Ljungbyheds1,fa8b9af3-e151-43c4-9509-e69c00754bfa,720a6ce3bd396cbe4100491c346c1eb0--ljungbyheds-motorbana
Grove Creek Raceway,GroveCreekDW,da5744c7-5312-4983-b80e-5f7ccdb165fa,e2950bf6a74d9ef716c7b6699eebe4d1--grove-creek-raceway
333,333 V3,d820420e-656e-45ee-af1b-9964c1685da0,5b0b24257d2df7d5a3f7196ddbfc92db--333
Skaj Kart,Skaj,860b2200-3a17-4d7c-8fbb-dc225fc16aea,a8d3d7058682dab47199faad32c159f4--skaj-kart
Low Country Kart Way,LowCountryK,a5e37b67-03ec-43fd-9325-e613e54619f1,596746ded07982174635c1e3b91c09b8--low-country-kart-way
Riccione Kart e Moto,RiccioneK,6aa70b26-1334-4950-9a00-32cc27696cac,01f28c1fc8e27e9ac8f0151dfce31d17--riccione-kart-e-moto
Autódromo Ciudad de Rafaela,Rafaela,dddcca61-07ed-441e-95af-72c379e11918,4e47b59f5e9bdae1c0eb60865ab5f2b1--aut-dromo-ciudad-de-rafaela
Mission Raceway,Mission DW,ffe2403b-87cb-4058-9983-f4ff4ef0af08,4475bd052c0cc6a4e7b16491a93d572b--mission-raceway
Novosibirsk,Novosibirsk,37b53749-9081-4dc1-bde6-b658eadab816,738b653f8576767288073125ce265083--novosibirsk
Vereeniging Kart Circuit,VereenigingS,a222d805-c4c3-4b6e-9bcb-03f420ea0423,744893595721d96d2286c915add6dc34--vereeniging-kart-circuit
Kartodromo 2 Hemisferios,Quito 2 Hem2,65758aaf-fae4-456d-8b15-aae1ede4dfb5,408610c9896be058d3f319bfae986c8d--kartodromo-2-hemisferios
Kartódromo Internacional De Zárate,Zarate V1,74df45c3-5fe4-45d0-9fb5-c8150134bbf8,b283476f6e15cd9bf2b015e1020619c9--kart-dromo-internacional-de-z-rate
Speedway Plus Karting Circuit,Elite,092dbe9f-ac0f-4d57-9e24-aee14b6043fa,20f3f1fa54a89082ed96ec61d1a98510--speedway-plus-karting-circuit
Autódromo Roberto José Mouras,Mouras,eb497428-fffe-4fd8-ba6d-54ec20c69b38,0817145b3051259beea0d3a7cc4ca301--aut-dromo-roberto-jos-mouras
Coleridge Speedway,ColeridgeS,938291cb-374c-4cb1-aab0-0b170e900129,0aef2bf0f6f6d1d0d4ec9890664c9dfa--coleridge-speedway
Nysumbanen,Nysumbanen,2131ddbd-76e5-482c-a396-4cca2455a025,58c0bc4fbe84adfc8184101028705edc--nysumbanen
Kart - Moto Centar Ada Huja,Ada Huia,1d1bcc38-826f-4c25-94b4-c7a2f77c1889,5ead6731b63a37aa441251bee9e9d0eb--kart-moto-centar-ada-huja
Circuito Grupo Sur en Parque Viva,ParqueVivaS,689273ad-a042-4fb1-a0e1-87e6b1c403ca,183f78a261e0faee21e43a0a42130243--circuito-grupo-sur-en-parque-viva
Oshkosh Speedzone Raceway,OshkoshS,a2720568-abef-485b-8a20-edf27a7d0ecb,4b7f7fcb34bb2738013203dedafe398b--oshkosh-speedzone-raceway
Spokane County Raceway,SpokaneOval,f23f8289-8f6f-4946-906e-8a6b2f520e74,b163a81d97ec77548e06727100a04c89--spokane-county-raceway
Stadion Milenium,Milenium,f3e226ec-5e8e-4655-8d7b-02afc1cd9047,ea060cbb67faeb383ffad5a8529fab5c--stadion-milenium
Eleanor,Eleanor,73430e27-8631-48d6-936c-65f538fac6f6,d402532ca8d97f17b63dd3ef8fe050dc--eleanor
Scotia Speedworld,Scotia,70c0e0c1-3bf1-4b2f-9d95-3e64bb1b313d,ea04265d7255138041a89f03a1fe1b65--scotia-speedworld
Circuito motocross Caparrates de Teruel,Caparrates ,879aacba-315f-4f2d-b864-118a43a9f0e4,bbca248fd4e70bb3583f0cda4efdd3c7--circuito-motocross-caparrates-de-teruel
Midvale Speedway,Midvale,31b00244-65c5-4826-b6a4-5a3e96fb7dc6,460865930d8b60305fe049361a8b933f--midvale-speedway
Karting aeroclub Isla Verde,Isla Verde,22348f09-8cfb-40a2-85be-faa13949df07,79927bfaefd637b4d462dbad63f571c5--karting-aeroclub-isla-verde
Ozarks International Raceway,OIR Full V5,b8d3a19c-05cc-4dee-be87-11d62dae921c,f0a401ebdec20b594dce7e1a60c5134e--ozarks-international-raceway
Plan Speed Park,Plan Speed,43f68e1e-069d-4b43-88a5-79fbbb7beef8,13a1d7cca526d32ee7853585d870626a--plan-speed-park
Autódromo XRP de Cajicá,Cajica Short,a412eb0f-1da0-425c-974a-20f85c9aa42a,3613943764e7a830fa4a5a3f65aef167--aut-dromo-xrp-de-cajic-
Karting Torraca,Torraca,49676a33-44ed-4369-8a4c-5c0db0611962,0deb945d071872c15534da0be229b65c--karting-torraca
Kalmar Gokart AB,Kalmar,6966d4ad-c38b-4493-ab7f-813665bfd071,d4f2bb440d2d271af78539eeed118de8--kalmar-gokart-ab
Shadybowl Speedway,ShadyBowl,8a23fee6-7b8a-410c-83b7-41eefef3c7b3,f52afd64e89f208c8fd26ce1c2e9e305--shadybowl-speedway
North Western Kart Club,NWKC,b700aee3-3cf3-4e10-b20e-456d2ffa8a4d,52efc729a6b629ce353cb79ac06fb309--north-western-kart-club
Kartódromo de Baltar,Baltar,141dbfed-7e1a-42d5-adf8-72bb559dcf65,e13cb803dde3f4e3441d1fad9e2749f1--kart-dromo-de-baltar
Circuito Ricardo Monzonis,R.Monzonis,2b17d2be-1346-4993-8f2b-7d3567f1a9ce,f8e68f5ada3a5f87f0df614f4f9fdb1d--circuito-ricardo-monzonis
Northern Nevada Kart Club,NNKC 2,d1586f80-d83c-430c-94ea-d20ae04d4132,c2b8166927f081891ee81e3ca984eec3--northern-nevada-kart-club
Big Country Raceway,BigC DW,3972bdf4-4e51-49c2-b6ec-190da18c4681,c83f7e115455fc428e4b9938f5c94cc8--big-country-raceway
Winton Motor Raceway,Winton Short,8f79be9e-7ec0-44a0-8497-31c3a7b0d987,d83255904a10a1efa09ce9f06a9a522b--winton-motor-raceway
Ylivieskan urheiluautoilijat,YLV UA,44f69057-302c-4dcd-affb-118a702382d0,92f019db3149b3748d65d01e644b2805--ylivieskan-urheiluautoilijat
Pesämäen Moottoriurheilukeskus,PesamakiVar1,e131542e-8b02-4719-b4a3-53d78ea08e1b,c89f3d3dcbb25f88e4f59e34ad2dee5b--pes-m-en-moottoriurheilukeskus
Silver Dollar Motorsports Park,SilverDollar,7445a78f-5819-4ccc-bb92-46bdf01e04aa,b7c1b5a93637491947af13f1507ea6df--silver-dollar-motorsports-park
Pocono Raceway,Pocono N.S.4,31e155ae-54a0-4f93-b748-51e51b507fe5,f0dbc8e5ffa6ef9413aef0aea9f1a1d9--pocono-raceway
Rissington Kart Club,RissingtonV3,abccbb42-3efe-4080-87ec-b4367003fb0c,a11db95f297fee253cc02b64bbc88a2c--rissington-kart-club
Topeka Quarter Midget Association,Topeka QMA,9402aaa3-ef1c-4b24-97dc-db584e1d820e,b1926a02e10f34df79dd193214857658--topeka-quarter-midget-association
Casper Speedway,CasperS,a3e70338-1a61-4dd6-8dfd-b893b8b6386a,3de810cda2632f4c38e67b25ba280f21--casper-speedway
Thunder Road Speedbowl,ThunderRoad,d9892a97-5357-4699-8919-459a9110577c,0e9e4e640b334c37ac0669f5b5c2604f--thunder-road-speedbowl
Eagle Raceway,Eagle,b3a2ced1-9541-42cc-9109-caa6b7468066,3b350c6ddf426092df6d8320da500dda--eagle-raceway
Autodromo Sunix S1,Sunix S1,9808b138-315f-4175-86cc-5fa4f4a964a2,f1ec5985f38de11c5e23b5ba76fe901f--autodromo-sunix-s1
Karting Club Turku 1,Turku 1,58226936-b22c-44b3-b6b9-c23c2a9248cd,705b0854cb4dad513a3bcfc8eef3c50c--karting-club-turku-1
La Junta Raceway,LaJunta,3f70c989-c36a-4267-82f2-379fa6d15bc3,acd7a81ac982ec4a099f9428bbda7388--la-junta-raceway
Automóvil Club Mirandés,Mirandes,9d348b6e-196d-47bc-b267-d6faa89849ed,80613fa1643671a3d497cbaaa248f7bf--autom-vil-club-mirand-s
Motor City - MotorPark Kart Circuit,MotorCityK,1dc3ce98-5916-48a5-a0d2-75d8893e55e5,0818ce9e8df8bc91613630371d4496a0--motor-city-motorpark-kart-circuit
TT Junior Track,TT Var4,c69b0b7e-2153-4c61-9b00-d908c8da2f0e,5aa5eb91c8069008a312cc0d95429678--tt-junior-track
Changsha,Changsha,fadcb29e-462c-472d-b978-d2f8342b200e,6d9c92ae9b7e5b1bd92594aac8025a34--changsha
Flomaton Speedway,FlomatonS,96ec4493-4614-4025-8e39-e87e92e973ca,62a3fde4a995bd524d417b874d22cb07--flomaton-speedway
Ipswich City Dirt Kart Club,IDKT,5c175700-33a2-4afa-a3ce-d0085e827fb7,69cbb17985a1181a47a0b270805f0d7b--ipswich-city-dirt-kart-club
KartSport Eastern Bay Of Plenty,EBOP,7227d0e3-7def-43ee-be43-eec41e285a5a,b5792618d214c8467d3f9a8d3696583a--kartsport-eastern-bay-of-plenty
Motor Mile Speedway,MotorMil,746726de-5328-44d6-b4e1-8b79c80cc524,8b4b48535e5edc05b35210b41ec14274--motor-mile-speedway
National Trail Raceway,NtlTrailDW,7eedadae-66ab-4beb-b7d8-d8a765a08436,ab39eff059423c1891d998fc5dc1b4eb--national-trail-raceway
Barberton Speedway,Barberton,eadd9d0e-0935-4562-bc12-7ff0b91802a7,347304d482f23fe8a27e92ccde4ef1e6--barberton-speedway
Poplar Grove Speedway,Poplar IA,9ade3001-dc12-48d3-b698-87094adb4362,e37637b4959e53d7bb6cd162aab1a919--poplar-grove-speedway
Karting Guernsey,GuernseyK,1877af18-ea9f-4af7-9fde-ecb183fde350,d9782ddcbbe3d25f97f6d1d9131e7299--karting-guernsey
Palm Beach International Raceway,PalmBeachKFL,23bcc297-6308-4650-a0a8-f9ae4a034359,d4b470780d28aff51b95c3880cd654fa--palm-beach-international-raceway
